can_smiles,IC50_nM
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C2CN(CC(F)F)C2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C2CN(c3ncccn3)C2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C2CNC2)nn1,25.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C2COC2)nn1,27.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC#N)nn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(=O)N2CCN(S(C)(=O)=O)CC2)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(=O)N2CCNCC2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(=O)N2CCOCC2)cn1,21.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(=O)N2CCOCC2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(C)(C)O)nn1,14.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(F)F)cn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(N)=O)cn1,37.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(O)C(C)C)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(O)C(F)(F)F)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(O)CO)nn1,12.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC(O)Cc2ccccc2)nn1,21.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2(O)CCN(C(=O)OC(C)(C)C)CC2)nn1,51.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2(O)COC2)cn1,22.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CC2(F)F)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CC2)cn1,10.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CC2)nn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CCC2)cn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CCC2)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2CCO2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CC2COC2)cn1,11.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCC(C)(C)O)cn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCC(C)(C)O)nn1,1.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCC(F)(F)F)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCCCN)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCCCO)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCCF)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCCO)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCF)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCN)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCN2CCCC2)nn1,10.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCO)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCc2ccccc2)cn1,35.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCCc2ccccc2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCN(C)C)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCN)nn1,18.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCN2CCOCC2)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCO)nn1,11.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCS(C)(=O)=O)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2ccccc2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2ccccn2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2cccnc2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(CCc2ccncc2)nn1,1.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@@H](C)O)nn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@@H](N)Cc2ccccc2)nn1,24.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@@H](O)c2ccccc2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H](C)CO)cn1,19.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H](C)O)cn1,63.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H](C)O)nn1,9.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H](N)Cc2ccccc2)nn1,17.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H](O)c2ccccc2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(C[C@H]2CCCN2C(=O)OC(C)(C)C)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2ccc(F)cc2)nn1,76.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2ccccc2)cn1,27.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2ccccc2)nn1,15.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2ccccn2)cn1,34.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2cccnc2)cn1,30.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn(Cc2nc3ccccc3[nH]2)nn1,35.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H](C)[C@H](C)O)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H](CO)c2ccccc2)nn1,18.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCCC[C@@]2(C)O)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCC[C@H]2O)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(C(=O)C(C)(C)C)C[C@@H]2O)nn1,26.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(C(=O)C(C)(C)C)C[C@H]2O)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@@H]2F)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@@H]2O)nn1,18.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@H]2F)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@H]2O)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCN(S(C)(=O)=O)C[C@H]2OS(C)(=O)=O)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCNC[C@@H]2F)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2CCNC[C@@H]2O)nn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2COC[C@H]2O)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)nn1,55.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H](C)[C@H](C)O)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H](CO)c2ccccc2)nn1,9.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(C(=O)C(C)(C)C)C[C@H]2O)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2O)nn1,13.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(C(=O)c3ccccn3)C[C@H]2O)nn1,10.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(C(=O)c3cccnc3)C[C@H]2O)nn1,20.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(C(=O)c3ccncc3)C[C@H]2O)nn1,8.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(S(C)(=O)=O)C[C@H]2O)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCN(S(C)(=O)=O)C[C@H]2OS(C)(=O)=O)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CCNC[C@H]2O)nn1,13.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CC[C@H](N)CC2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CC[C@H](NC(=O)OC(C)(C)C)CC2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cn([C@H]2CC[C@H](NCC(F)F)CC2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(C(F)F)c1,146.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(C2CC2)c1,153.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(C2CCOCC2)c1,20.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(CC(F)(F)F)c1,39.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(CC2COC2)c1,190.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1cnn(CCO)c1,119.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1nnc(C(=O)N2CCOCC2)o1,11.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-c1nnc(N[C@H]2CC[C@H](N)CC2)o1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2ccccc2)nn1,28.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2ccccn2)cn1,334.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2ccccn2)nn1,115.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2cccnc2)nn1,44.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2ccncc2)nn1,28.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(-c2cncn2C)nn1,60.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C(C)(C)N)nn1,213.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C(C)(C)O)nn1,194.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C(C)C)cn1,61.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C(N)=O)nn1,304.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CC2)nn1,22.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCC(N)CC2)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCC(NC(=O)OC(C)(C)C)CC2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCC(NC(C)C)CC2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCC(NCC(F)F)CC2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCCC2)nn1,14.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(C(=O)C(F)(F)F)CC2)nn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(C(=O)CC(C)(C)O)CC2)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(C(=O)OC(C)(C)C)CC2)nn1,14.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(C(C)C)CC2)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(CC(F)F)CC2)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCN(S(C)(=O)=O)CC2)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCNCC2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C2CCOCC2)nn1,7.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CC(C)(C)O)nn1,56.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CC(F)C(C)(C)O)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CC(O)CO)nn1,16.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC#N)nn1,18.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC(C)(C)O)cn1,8.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC(C)(C)O)nn1,20.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC(C)(C)OC(=O)C2CC2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC(C)(C)OC(=O)CN(C)C)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCC(C)(C)OC(=O)CN)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCCC#N)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCCCO)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCCO)nn1,11.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCN)nn1,26.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCN2CCOCC2)nn1,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCO)cn1,47.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCO)nn1,29.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CC[C@@](C)(O)CO)nn1,6.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CC[C@](C)(O)CO)nn1,8.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CCc2ccccc2)nn1,2.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CF)nn1,34.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CN(C)C)nn1,80.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CN)nn1,108.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CN2CCOCC2)nn1,22.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CNC(N)=O)nn1,115.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CNN)nn1,93.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CO)nn1,48.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(CS(=O)(=O)c2ccccc2)nn1,9.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(C[C@@H](O)c2ccccc2)nn1,5.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1cc(Cc2ccccc2)cn1,62.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1ccc(-c2cccnc2)n1,47.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1ccc(C#N)n1,66.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1ccc(C(F)(F)F)n1,202.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1-n1ccc(CC#N)n1,196.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C(C)C)CC1,18.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C2CN(S(C)(=O)=O)C2)CC1,10.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(S(=O)(=O)C(C)C)CC1,5.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(S(=O)(=O)NC(C)C)CC1,18.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(c2ncccn2)CC1,15.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCc2nc(N)sc2C1,9.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(=O)N1CCOCC1,14.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)(F)C(C)(C)O,10.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)=C1CCOCC1,13.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)C1(O)COC1,3.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)C1CCOCC1,4.9
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC1CCS(=O)(=O)C1,15.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC(=O)N1CCN(C)CC1,6.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC(C)(C)NS(C)(=O)=O,4.8
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC(C)(C)O,6.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC(C)(F)F,13.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC(C)NS(C)(=O)=O,2.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CC1,6.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCC(C)(O)CC1,5.9
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCC(F)(F)CC1,6.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCCC1,3.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCN(C)CC1,8.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCN(C2COC2)CC1,8.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCNC1,7.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCOC1,6.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1(O)CCOCC1,6.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1CC1,4.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1CCCCO1,6.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1CCN(C)CC1,2.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCC1CCOCC1,4.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCCN1CCOCC1,16.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCCc1ncn[nH]1,14.8
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCN1CCOCC1,4.9
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCN1CCS(=O)(=O)CC1,8.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCNS(C)(=O)=O,14.9
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1c[nH]cn1,4.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1ccc(F)cc1,3.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1ccc(N(C[SH](=O)=O)S(C)(=O)=O)cc1,3.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,3.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1cccnc1,4.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCc1ccncc1,2.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(=O)N1CCN(S(C)(=O)=O)CC1,8.9
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(=O)N1CCOCC1,14.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(=O)N[C@@H](C)CO,13.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)F,3.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,2.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)OC(F)F,13.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)OP(=O)(O)O,14.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)C,9.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(O)(C1CC1)C1CC1,10.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(O)C(C)C,2.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@H](F)C(C)(C)O,10.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCc1nc(Cc2ccccc2)no1,4.5
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCc1nn[nH]n1,17.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,15.7
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@@H]1CC[C@@H](C(C)(C)O)OC1,7.1
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CCCN(S(C)(=O)=O)C1,19.8
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(C)(C)O)C1,6.3
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](C(C)(C)O)CC1,1.4
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](NC(=O)[C@@H](C)O)CC1,8.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](NC(=O)[C@H](C)O)CC1,6.2
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](NS(C)(=O)=O)CC1,4.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](S(C)(=O)=O)CC1,6.8
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1cc2cc[nH]c2cn1,4.0
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(C(C)(C)O)cn1,11.6
CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(CN2CCOCC2)cc1,6.8
